UserId,Zipcode,Latitude,Longitude,City,HeartRate
100,"11561",40.589139,-73.642323,"Long Beach",50
54,"11563",40.657602,-73.672574,"Lynbrook",100
68,"11564",40.754757,-73.601772,"Lynbrook",80
70,"11565",40.674652,-73.673324,"Malverne",90
91,"11566",40.668501,-73.553628,"Merrick",40
81,"11568",40.754757,-73.601772,"Old Westbury",43
53,"11569",40.590503,-73.580822,"Point Lookout",106
19,"11570",40.667352,-73.638523,"Rockville Centre",64
26,"11571",40.754757,-73.601772,"Rockville Centre",82
13,"11572",40.635252,-73.636923,"Oceanside",69
13,"11575",40.680451,-73.590071,"Roosevelt",60
56,"11576",40.656802,-73.622523,"Roslyn",109
92,"11577",40.754757,-73.601772,"Roslyn Heights",40
15,"11579",40.754757,-73.601772,"Sea Cliff",70
37,"11580",40.676052,-73.697828,"Valley Stream",80
61,"11581",40.652253,-73.711775,"Valley Stream",83
89,"11582",40.754757,-73.601772,"Valley Stream",43
3,"11583",40.754757,-73.601772,"Valley Stream",67
89,"11588",40.754757,-73.601772,"Uniondale",44
90,"11590",40.74505,-73.571521,"Westbury",41
62,"11592",40.621753,-73.632673,"Rockville Centre",90
4,"11593",40.754757,-73.601772,"Westbury",66
79,"11594",40.754757,-73.601772,"Westbury",89
59,"11595",40.754757,-73.601772,"Westbury",104
73,"11596",40.754757,-73.601772,"Williston Park",81
75,"11597",40.754757,-73.601772,"Westbury",84
52,"11598",40.633103,-73.712025,"Woodmere",106
95,"11599",40.607574,-73.742691,"Garden City",40
69,"11690",40.651378,-73.870779,"Far Rockaway",85
37,"11691",40.601475,-73.76191,"Far Rockaway",81
82,"11692",40.5923,-73.793273,"Arverne",50
38,"11693",40.59846,-73.81427,"Far Rockaway",83
63,"11694",40.57661,-73.84276,"Rockaway Park",90
32,"11695",40.651378,-73.870779,"Far Rockaway",84
66,"11697",40.559365,-73.906713,"Breezy Point",82
94,"11701",40.686249,-73.411866,"Amityville",41
9,"11702",40.66415,-73.340984,"Babylon",64
71,"11703",40.732348,-73.325363,"North Babylon",86
89,"11704",40.709098,-73.356164,"West Babylon",47
4,"11705",40.748364,-73.057026,"Bayport",63
64,"11706",40.705138,-73.243004,"Bay Shore",84
17,"11707",40.922326,-72.637078,"West Babylon",64
12,"11708",40.922326,-72.637078,"Amityville",67
82,"11709",40.754757,-73.601772,"Bayville",48
18,"11710",40.6729,-73.53652,"Bellmore",66
77,"11713",40.922326,-72.637078,"Bellport",85
36,"11714",40.728449,-73.495369,"Bethpage",83
15,"11715",40.75673,-73.043481,"Blue Point",60
52,"11716",40.76902,-73.113366,"Bohemia",117
88,"11717",40.780882,-73.250336,"Brentwood",40
35,"11718",40.715424,-73.260912,"Brightwaters",84
64,"11719",40.922326,-72.637078,"Brookhaven",87
67,"11720",40.922326,-72.637078,"Centereach",84
50,"11721",40.893197,-73.370462,"Centerport",111
82,"11722",40.78193,-73.196148,"Central Islip",42
10,"11724",40.860098,-73.442315,"Cold Spring Harbor",61
61,"11725",40.842247,-73.280935,"Commack",84
16,"11726",40.68022,-73.394762,"Copiague",63
35,"11727",40.922326,-72.637078,"Coram",87
38,"11729",40.762574,-73.323061,"Deer Park",83
53,"11730",40.724146,-73.175926,"East Islip",120
64,"11731",40.856997,-73.314561,"East Northport",80
9,"11732",40.754757,-73.601772,"East Norwich",60
43,"11733",40.922326,-72.637078,"East Setauket",117
32,"11735",40.754757,-73.601772,"Farmingdale",88
31,"11736",40.754757,-73.601772,"Farmingdale",84
78,"11737",40.754757,-73.601772,"Farmingdale",83
44,"11738",40.922326,-72.637078,"Farmingville",120
22,"11739",40.922326,-72.637078,"Great River",89
14,"11740",40.866948,-73.362512,"Greenlawn",68
88,"11741",40.78791,-73.066689,"Holbrook",48
68,"11742",40.798994,-73.048985,"Holtsville",84
11,"11743",40.867647,-73.410218,"Huntington",64
15,"11745",40.922326,-72.637078,"Smithtown",63
13,"11746",40.814348,-73.363363,"Huntington Station",70
38,"11747",40.787248,-73.405573,"Melville",81
81,"11749",40.922326,-72.637078,"Islandia",44
18,"11750",40.922326,-72.637078,"Huntington Station",61
85,"11751",40.72813,-73.217871,"Islip",43
33,"11752",40.757226,-73.182854,"Islip Terrace",85
33,"11753",40.754757,-73.601772,"Jericho",90
66,"11754",40.80323,-73.30485,"Kings Park",81
77,"11755",40.85185,-73.129003,"Lake Grove",83
59,"11756",40.7228,-73.515819,"Levittown",117
67,"11757",40.688799,-73.376475,"Lindenhurst",82
23,"11758",40.754757,-73.601772,"Massapequa",81
46,"11760",40.810246,-73.191789,"Islandia",120
55,"11762",40.754757,-73.601772,"Massapequa Park",109
21,"11763",40.922326,-72.637078,"Medford",81
82,"11764",40.922326,-72.637078,"Miller Place",49
100,"11765",40.754757,-73.601772,"Mill Neck",43
42,"11766",40.922326,-72.637078,"Mount Sinai",109
28,"11767",40.846678,-73.146763,"Nesconset",81
47,"11768",40.914289,-73.33268,"Northport",109
70,"11769",40.738322,-73.131797,"Oakdale",80
86,"11770",40.644344,-73.161286,"Ocean Beach",45
27,"11771",40.754757,-73.601772,"Oyster Bay",82
81,"11772",40.922326,-72.637078,"Patchogue",41
11,"11773",40.754757,-73.601772,"Syosset",70
73,"11774",40.754757,-73.601772,"Farmingdale",88
55,"11775",40.922326,-72.637078,"Melville",104
81,"11776",40.922326,-72.637078,"Port Jefferson Station",47
61,"11777",40.922326,-72.637078,"Port Jefferson",84
1,"11778",40.922326,-72.637078,"Rocky Point",64
4,"11779",40.808322,-73.130469,"Ronkonkoma",67
41,"11780",40.889314,-73.174435,"Saint James",104
34,"11782",40.745866,-73.085858,"Sayville",88
29,"11783",40.683897,-73.496169,"Seaford",84
51,"11784",40.922326,-72.637078,"Selden",105
10,"11786",40.922326,-72.637078,"Shoreham",64
7,"11787",40.856793,-73.208278,"Smithtown",67
36,"11788",40.819074,-73.2122,"Hauppauge",90
90,"11789",40.922326,-72.637078,"Sound Beach",48
19,"11790",40.90129,-73.182803,"Stony Brook",61
98,"11791",40.754757,-73.601772,"Syosset",47
77,"11792",40.922326,-72.637078,"Wading River",80
77,"11793",40.67815,-73.509519,"Wantagh",86
71,"11794",40.922326,-72.637078,"Stony Brook",82
6,"11795",40.699825,-73.290905,"West Islip",70
24,"11796",40.732304,-73.10002,"West Sayville",80
4,"11797",40.754757,-73.601772,"Woodbury",65
57,"11798",40.73417,-73.351354,"Wyandanch",105
48,"11801",40.754757,-73.601772,"Hicksville",119
58,"11802",40.754757,-73.601772,"Hicksville",119
9,"11803",40.754757,-73.601772,"Plainview",70
23,"11804",40.754757,-73.601772,"Old Bethpage",81
58,"11805",40.922326,-72.637078,"Mid Island",115
86,"11815",40.754757,-73.601772,"Hicksville",50
95,"11819",40.754757,-73.601772,"Hicksville",48
45,"11853",40.754757,-73.601772,"Jericho",104
63,"11854",40.754757,-73.601772,"Hicksville",80
65,"11855",40.754757,-73.601772,"Hicksville",85
75,"11901",40.922326,-72.637078,"Riverhead",89
32,"11930",40.922326,-72.637078,"Amagansett",90
72,"11931",40.922326,-72.637078,"Aquebogue",82
73,"11932",40.922326,-72.637078,"Bridgehampton",81
24,"11933",40.922326,-72.637078,"Calverton",90
11,"11934",40.922326,-72.637078,"Center Moriches",63
16,"11935",40.922326,-72.637078,"Cutchogue",68
93,"11937",40.922326,-72.637078,"East Hampton",43
7,"11939",40.922326,-72.637078,"East Marion",67
63,"11940",40.922326,-72.637078,"East Moriches",83
16,"11941",40.922326,-72.637078,"Eastport",68
26,"11942",40.922326,-72.637078,"East Quogue",86
19,"11944",40.922326,-72.637078,"Greenport",66
13,"11946",40.922326,-72.637078,"Hampton Bays",65
50,"11947",40.922326,-72.637078,"Jamesport",103
73,"11948",40.922326,-72.637078,"Laurel",89
48,"11949",40.922326,-72.637078,"Manorville",118
90,"11950",40.922326,-72.637078,"Mastic",48
92,"11951",40.922326,-72.637078,"Mastic Beach",49
73,"11952",40.922326,-72.637078,"Mattituck",80
43,"11953",40.922326,-72.637078,"Middle Island",106
93,"11954",40.922326,-72.637078,"Montauk",48
75,"11955",40.922326,-72.637078,"Moriches",84
39,"11956",40.922326,-72.637078,"New Suffolk",87
35,"11957",40.922326,-72.637078,"Orient",88
76,"11958",40.922326,-72.637078,"Peconic",80
90,"11959",40.922326,-72.637078,"Quogue",45
93,"11960",40.922326,-72.637078,"Remsenburg",50
77,"11961",40.922326,-72.637078,"Ridge",82
63,"11962",40.922326,-72.637078,"Sagaponack",82
80,"11963",40.922326,-72.637078,"Sag Harbor",50
81,"11964",40.922326,-72.637078,"Shelter Island",50
36,"11965",40.922326,-72.637078,"Shelter Island Heights",81
38,"11967",40.922326,-72.637078,"Shirley",90
35,"11968",40.922326,-72.637078,"Southampton",89
46,"11969",40.922326,-72.637078,"Southampton",114
40,"11970",40.922326,-72.637078,"South Jamesport",107
64,"11971",40.922326,-72.637078,"Southold",87
77,"11972",40.922326,-72.637078,"Speonk",84
95,"11973",40.922326,-72.637078,"Upton",44
37,"11975",40.922326,-72.637078,"Wainscott",84
57,"11976",40.922326,-72.637078,"Water Mill",119
72,"11977",40.922326,-72.637078,"Westhampton",89
64,"11978",40.922326,-72.637078,"Westhampton Beach",90
94,"11980",40.922326,-72.637078,"Yaphank",41
58,"12007",42.482455,-73.936671,"Alcove",108
11,"12008",42.859176,-73.902117,"Alplaus",63
73,"12009",42.688731,-74.030596,"Altamont",87
60,"12010",42.906298,-74.229042,"Amsterdam",88
58,"12015",42.28004,-73.837035,"Athens",101
87,"12016",42.910206,-74.423606,"Auriesville",44
68,"12017",42.309805,-73.565617,"Austerlitz",81
34,"12018",42.670645,-73.55142,"Averill Park",83
31,"12019",42.934416,-73.848971,"Ballston Lake",88
93,"12020",42.983588,-73.882538,"Ballston Spa",50
33,"12022",42.67051,-73.357825,"Berlin",84
99,"12023",42.602236,-74.154615,"Berne",44
98,"12024",42.494981,-73.510676,"Brainard",46
42,"12025",43.082793,-74.160753,"Broadalbin",109
94,"12027",42.923676,-73.911768,"Burnt Hills",49
43,"12028",42.851332,-73.454055,"Buskirk",111
67,"12029",42.357057,-73.448944,"Canaan",87
19,"12031",42.592287,-74.438129,"Carlisle",70
94,"12032",43.15566,-74.494888,"Caroga Lake",49
75,"12033",42.589158,-73.565925,"Castleton On Hudson",82
59,"12035",42.721081,-74.382064,"Central Bridge",115
90,"12036",42.541025,-74.655395,"Charlotteville",48
34,"12037",42.335777,-73.528651,"Chatham",81
43,"12040",42.646742,-73.371611,"Cherry Plain",114
24,"12041",42.561988,-73.957345,"Clarksville",85
94,"12042",42.411207,-73.927573,"Climax",47
21,"12043",42.665376,-74.51884,"Cobleskill",81
56,"12045",42.475704,-73.797722,"Coeymans",102
3,"12046",42.492791,-73.928403,"Coeymans Hollow",65
87,"12047",42.647039,-73.739349,"Cohoes",46
32,"12050",42.317154,-73.748555,"Columbiaville",87
66,"12051",42.355924,-73.847967,"Coxsackie",85
87,"12052",42.670318,-73.549377,"Cropseyville",48
35,"12053",42.77788,-74.197936,"Delanson",89
16,"12054",42.605467,-73.8757,"Delmar",67
3,"12055",42.614852,-73.970812,"Dormansville",62
78,"12056",42.770065,-74.085963,"Duanesburg",80
70,"12057",42.980783,-73.352206,"Eagle Bridge",82
10,"12058",42.352969,-73.905306,"Earlton",60
49,"12059",42.618248,-74.028108,"East Berne",116
52,"12060",42.419964,-73.512815,"East Chatham",115
34,"12061",42.570352,-73.655682,"East Greenbush",84
51,"12062",42.537218,-73.503877,"East Nassau",106
13,"12063",42.563685,-73.627428,"East Schodack",62
2,"12064",42.632058,-74.667368,"East Worcester",69
94,"12065",42.850576,-73.792524,"Clifton Park",46
30,"12066",42.801547,-74.342884,"Esperance",86
25,"12067",42.555446,-73.913714,"Feura Bush",87
10,"12068",42.940975,-74.391459,"Fonda",69
5,"12069",42.945701,-74.263312,"Fort Hunter",63
59,"12070",42.969738,-74.292476,"Fort Johnson",108
29,"12071",42.592287,-74.438129,"Fultonham",90
41,"12072",42.877533,-74.404477,"Fultonville",118
6,"12073",42.592287,-74.438129,"Gallupville",67
81,"12074",43.082925,-74.043981,"Galway",43
85,"12075",42.366064,-73.589731,"Ghent",44
21,"12076",42.411096,-74.427506,"Gilboa",89
39,"12077",42.595704,-73.787766,"Glenmont",80
56,"12078",43.114958,-74.344328,"Gloversville",106
52,"12082",42.772624,-73.446834,"Grafton",103
83,"12083",42.382594,-73.951259,"Greenville",45
37,"12084",42.703519,-73.960324,"Guilderland",86
10,"12085",42.694777,-73.905271,"Guilderland Center",61
23,"12086",42.969505,-74.155559,"Hagaman",84
92,"12087",42.411114,-73.881515,"Hannacroix",49
69,"12089",42.866666,-73.318113,"Hoosick",89
75,"12090",42.73531,-73.437943,"Hoosick Falls",84
39,"12092",42.712176,-74.349066,"Howes Cave",87
51,"12093",42.458932,-74.580562,"Jefferson",117
74,"12094",42.879946,-73.48684,"Johnsonville",85
62,"12095",43.090543,-74.355438,"Johnstown",84
5,"12106",42.385231,-73.704442,"Kinderhook",68
94,"12107",42.660046,-74.116812,"Knox",40
6,"12108",43.667618,-74.456913,"Lake Pleasant",67
47,"12110",42.752928,-73.779714,"Latham",120
14,"12111",42.614852,-73.970812,"Latham",69
82,"12115",42.473718,-73.56733,"Malden Bridge",44
11,"12116",42.551473,-74.913829,"Maryland",67
44,"12117",43.132167,-74.248494,"Mayfield",112
34,"12118",43.033189,-73.897322,"Mechanicville",80
58,"12120",42.478906,-74.147178,"Medusa",100
6,"12121",42.712948,-73.601722,"Melrose",61
74,"12122",42.560533,-74.295505,"Middleburgh",86
60,"12123",42.565736,-73.629023,"Nassau",87
13,"12124",42.444198,-73.788241,"New Baltimore",66
38,"12125",42.466748,-73.567189,"New Lebanon",83
20,"12128",42.724978,-73.764296,"Newtonville",88
17,"12130",42.439983,-73.666343,"Niverville",67
12,"12131",42.592287,-74.438129,"North Blenheim",66
8,"12132",42.466061,-73.629296,"North Chatham",66
6,"12133",42.926121,-73.346409,"North Hoosick",61
50,"12134",43.176121,-74.248627,"Northville",104
16,"12136",42.434992,-73.561172,"Old Chatham",60
4,"12137",42.838578,-74.131734,"Pattersonville",67
65,"12138",42.685947,-73.390627,"Petersburg",82
37,"12139",43.428386,-74.526485,"Piseco",87
2,"12140",42.686757,-73.527434,"Poestenkill",63
1,"12141",42.731771,-74.185395,"Quaker Street",66
35,"12143",42.493642,-73.858352,"Ravena",81
30,"12144",42.621627,-73.596089,"Rensselaer",90
22,"12147",42.500258,-74.160591,"Rensselaerville",88
19,"12148",42.841619,-73.847016,"Rexford",62
29,"12149",42.609418,-74.594655,"Richmondville",83
95,"12150",42.869961,-74.050083,"Rotterdam Junction",48
10,"12151",42.924726,-73.785914,"Round Lake",61
53,"12153",42.635503,-73.479705,"Sand Lake",109
32,"12154",42.904445,-73.615618,"Schaghticoke",80
25,"12155",42.605453,-74.820584,"Schenevus",82
14,"12156",42.491469,-73.723935,"Schodack Landing",63
86,"12157",42.655569,-74.337322,"Schoharie",45
5,"12158",42.529746,-73.840579,"Selkirk",62
51,"12159",42.644278,-73.876338,"Slingerlands",102
52,"12160",42.756876,-74.317361,"Sloansville",109
61,"12161",42.521038,-73.851898,"South Bethlehem",90
40,"12164",43.667618,-74.456913,"Speculator",111
39,"12165",42.331057,-73.529774,"Spencertown",87
68,"12166",42.842006,-74.446,"Sprakers",81
26,"12167",42.413508,-74.61939,"Stamford",80
87,"12168",42.63593,-73.408789,"Stephentown",42
33,"12169",42.585511,-73.415444,"Stephentown",86
91,"12170",43.001932,-73.660897,"Stillwater",43
7,"12172",42.285749,-73.733532,"Stottville",64
81,"12173",42.399271,-73.622327,"Stuyvesant",46
38,"12174",42.343986,-73.73477,"Stuyvesant Falls",87
9,"12175",42.535029,-74.54525,"Summit",62
64,"12176",42.385117,-73.958671,"Surprise",86
62,"12177",42.95002,-74.296985,"Tribes Hill",80
47,"12179",42.71144,-73.525561,"Troy",105
71,"12180",42.673701,-73.608792,"Troy",87
59,"12181",42.738678,-73.673862,"Troy",111
66,"12182",42.685792,-73.652374,"Troy",86
63,"12183",42.745994,-73.694263,"Troy",88
30,"12184",42.398503,-73.626548,"Valatie",81
51,"12185",42.856307,-73.500679,"Valley Falls",104
70,"12186",42.620654,-73.980441,"Voorheesville",81
41,"12187",42.592287,-74.438129,"Warnerville",118
71,"12188",42.845579,-73.702433,"Waterford",86
49,"12189",42.736277,-73.720318,"Watervliet",110
55,"12190",43.667618,-74.456913,"Wells",111
81,"12192",42.397703,-73.834836,"West Coxsackie",44
45,"12193",42.521722,-74.03961,"Westerlo",102
80,"12194",42.572934,-74.514163,"West Fulton",42
73,"12195",42.479384,-73.474809,"West Lebanon",81
34,"12196",42.603715,-73.561566,"West Sand Lake",80
96,"12197",42.606993,-74.732401,"Worcester",46
89,"12198",42.676167,-73.606194,"Wynantskill",42
35,"12201",42.614852,-73.970812,"Albany",90
2,"12202",42.636371,-73.763564,"Albany",68
62,"12203",42.700345,-73.857496,"Albany",88
57,"12204",42.682978,-73.770714,"Albany",114
38,"12205",42.719799,-73.820666,"Albany",89
30,"12206",42.675779,-73.793065,"Albany",89
81,"12207",42.656029,-73.750764,"Albany",41
79,"12208",42.654658,-73.805866,"Albany",86
87,"12209",42.677953,-73.91019,"Albany",41
33,"12210",42.683079,-73.758115,"Albany",88
11,"12211",42.712973,-73.773868,"Albany",61
36,"12212",42.716774,-73.810373,"Albany",90
26,"12214",42.614852,-73.970812,"Albany",81
29,"12220",42.614852,-73.970812,"Albany",89
63,"12222",42.692909,-73.838035,"Albany",83
11,"12223",42.614852,-73.970812,"Albany",69
26,"12224",42.614852,-73.970812,"Albany",84
58,"12225",42.614852,-73.970812,"Albany",115
92,"12226",42.614852,-73.970812,"Albany",48
38,"12227",42.614852,-73.970812,"Albany",89
24,"12228",42.614852,-73.970812,"Albany",90
70,"12229",42.614852,-73.970812,"Albany",86
13,"12230",42.614852,-73.970812,"Albany",63
10,"12231",42.614852,-73.970812,"Albany",63
12,"12232",42.614852,-73.970812,"Albany",70
66,"12233",42.614852,-73.970812,"Albany",80
6,"12234",42.614852,-73.970812,"Albany",64
36,"12235",42.614852,-73.970812,"Albany",85
4,"12236",42.614852,-73.970812,"Albany",70
90,"12237",42.614852,-73.970812,"Albany",49
86,"12238",42.614852,-73.970812,"Albany",40
4,"12239",42.614852,-73.970812,"Albany",64
94,"12240",42.614852,-73.970812,"Albany",42
77,"12241",42.614852,-73.970812,"Albany",84
83,"12242",42.614852,-73.970812,"Albany",49
7,"12243",42.614852,-73.970812,"Albany",69
92,"12244",42.614852,-73.970812,"Albany",45
34,"12245",42.614852,-73.970812,"Albany",82
28,"12246",42.647079,-73.750314,"Albany",85
26,"12247",42.614852,-73.970812,"Albany",81
93,"12248",42.614852,-73.970812,"Albany",48
59,"12249",42.614852,-73.970812,"Albany",120
6,"12250",42.614852,-73.970812,"Albany",65
94,"12252",42.614852,-73.970812,"Albany",50
82,"12255",42.614852,-73.970812,"Albany",48
72,"12256",42.614852,-73.970812,"Albany",80
54,"12257",42.614852,-73.970812,"Albany",100
84,"12260",42.614852,-73.970812,"Albany",41
69,"12261",42.614852,-73.970812,"Albany",82
69,"12262",42.614852,-73.970812,"Albany",89
46,"12288",42.614852,-73.970812,"Albany",105
21,"12301",42.833261,-74.058015,"Schenectady",85
29,"12302",42.880035,-73.991321,"Schenectady",88
71,"12303",42.782276,-73.944818,"Schenectady",90
49,"12304",42.788176,-73.899917,"Schenectady",109
78,"12305",42.812776,-73.943368,"Schenectady",83
7,"12306",42.816438,-74.052713,"Schenectady",70
41,"12307",42.805376,-73.934868,"Schenectady",105
5,"12308",42.835926,-73.920467,"Schenectady",62
57,"12309",42.809077,-73.869316,"Schenectady",113
47,"12325",42.833261,-74.058015,"Schenectady",112
90,"12345",42.833261,-74.058015,"Schenectady",44
21,"12401",41.96973,-74.06678,"Kingston",84
31,"12402",41.878801,-74.345684,"Kingston",87
36,"12404",41.949147,-74.130688,"Accord",88
5,"12405",42.315975,-74.065515,"Acra",65
31,"12406",42.141725,-74.572054,"Arkville",80
58,"12407",42.332859,-74.367866,"Ashland",101
74,"12409",42.054666,-74.192451,"Bearsville",80
45,"12410",42.073965,-74.453033,"Big Indian",104
90,"12411",41.875232,-74.043557,"Bloomington",44
68,"12412",41.998413,-74.265437,"Boiceville",87
19,"12413",42.301789,-74.029434,"Cairo",67
4,"12414",42.258459,-74.021968,"Catskill",64
87,"12416",42.095023,-74.271661,"Chichester",40
39,"12417",41.907604,-73.989254,"Connelly",82
98,"12418",42.368277,-74.179384,"Cornwallville",44
47,"12419",41.856903,-74.111235,"Cottekill",106
21,"12420",41.669831,-74.380138,"Cragsmoor",89
93,"12421",42.235727,-74.56969,"Denver",46
86,"12422",42.307188,-74.200237,"Durham",46
86,"12423",42.377483,-74.123477,"East Durham",47
89,"12424",42.28041,-74.15549,"East Jewett",50
59,"12427",42.169082,-74.12958,"Elka Park",117
10,"12428",41.897181,-74.253996,"Ellenville",67
23,"12429",41.816228,-73.992565,"Esopus",86
20,"12430",42.177175,-74.547279,"Fleischmanns",84
83,"12431",42.336112,-74.024147,"Freehold",46
39,"12432",41.949795,-74.003246,"Glasco",84
45,"12433",42.008413,-74.147995,"Glenford",109
68,"12434",42.320684,-74.459223,"Grand Gorge",89
27,"12435",41.727613,-74.515647,"Greenfield Park",90
8,"12436",42.19551,-74.102319,"Haines Falls",61
54,"12438",42.183045,-74.925617,"Halcottsville",109
11,"12439",42.293905,-74.185279,"Hensonville",61
90,"12440",41.872233,-74.146678,"High Falls",43
30,"12441",41.878801,-74.345684,"Highmount",83
84,"12442",42.233275,-74.241582,"Hunter",41
40,"12443",41.853723,-74.115476,"Hurley",100
60,"12444",42.264524,-74.295888,"Jewett",89
18,"12446",41.884748,-74.232063,"Kerhonkson",60
89,"12448",42.083209,-74.191963,"Lake Hill",46
57,"12449",41.883711,-74.182479,"Lake Katrine",118
94,"12450",42.208809,-74.163793,"Lanesville",48
84,"12451",42.304064,-73.930812,"Leeds",47
100,"12452",42.223407,-74.386635,"Lexington",46
51,"12453",42.098698,-73.935418,"Malden On Hudson",118
60,"12454",42.282466,-74.160193,"Maplecrest",80
41,"12455",42.185189,-74.617819,"Margaretville",110
85,"12456",42.037136,-73.992829,"Mount Marion",42
18,"12457",41.8743,-74.168979,"Mount Tremper",70
37,"12458",41.80137,-74.420108,"Napanoch",82
60,"12459",42.20943,-74.683726,"New Kingston",84
49,"12460",42.409721,-74.192105,"Oak Hill",108
52,"12461",41.875001,-74.273362,"Olivebridge",101
21,"12463",42.197886,-74.00995,"Palenville",90
66,"12464",42.019668,-74.228732,"Phoenicia",83
11,"12465",42.136293,-74.473639,"Pine Hill",63
1,"12466",41.894812,-73.976653,"Port Ewen",70
65,"12468",42.286917,-74.385762,"Prattsville",83
18,"12469",42.464687,-74.213992,"Preston Hollow",64
33,"12470",42.282915,-74.018409,"Purling",83
57,"12471",41.840304,-74.030611,"Rifton",111
48,"12472",41.873367,-74.074621,"Rosendale",113
18,"12473",42.276462,-74.044432,"Round Top",64
21,"12474",42.295703,-74.563088,"Roxbury",83
53,"12475",42.017632,-74.007868,"Ruby",117
48,"12477",41.996982,-74.202816,"Saugerties",114
44,"12480",41.911181,-74.407894,"Shandaken",116
31,"12481",41.970903,-74.218443,"Shokan",86
15,"12482",42.267617,-73.986354,"South Cairo",68
47,"12483",41.663895,-74.424533,"Spring Glen",106
61,"12484",41.846274,-74.20731,"Stone Ridge",89
100,"12485",42.195922,-74.137242,"Tannersville",45
90,"12486",41.837953,-74.232241,"Tillson",42
4,"12487",41.857076,-74.017907,"Ulster Park",65
50,"12489",41.760604,-74.353531,"Wawarsing",116
65,"12490",42.108689,-73.934577,"West Camp",89
38,"12491",41.983752,-74.124371,"West Hurley",90
83,"12492",42.206787,-74.375508,"West Kill",41
78,"12493",41.795276,-73.980908,"West Park",80
53,"12494",41.972572,-74.267623,"West Shokan",100
66,"12495",42.046885,-74.203575,"Willow",84
11,"12496",42.320273,-74.231589,"Windham",64
92,"12498",41.883076,-74.169764,"Woodstock",45
62,"12501",41.826491,-73.710901,"Amenia",84
39,"12502",42.067399,-73.657698,"Ancram",82
52,"12503",42.043039,-73.587575,"Ancramdale",109
44,"12504",42.035434,-73.909234,"Annandale On Hudson",104
23,"12506",41.759905,-73.743714,"Bangall",81
66,"12507",42.000547,-73.919899,"Barrytown",83
22,"12508",41.712677,-73.773082,"Beacon",88
26,"12510",41.759905,-73.743714,"Billings",83
51,"12511",41.759905,-73.743714,"Castle Point",116
88,"12512",41.552793,-73.968183,"Chelsea",48
63,"12513",42.206862,-73.694642,"Claverack",80
18,"12514",41.867364,-73.777256,"Clinton Corners",65
60,"12515",41.682335,-74.05799,"Clintondale",88
52,"12516",42.099322,-73.576102,"Copake",112
93,"12517",42.130934,-73.548337,"Copake Falls",40
40,"12518",41.348593,-74.135167,"Cornwall",115
99,"12520",41.431474,-74.132883,"Cornwall On Hudson",45
72,"12521",42.190488,-73.64465,"Craryville",82
77,"12522",41.800316,-73.687324,"Dover Plains",88
4,"12523",42.119528,-73.697297,"Elizaville",68
44,"12524",41.61898,-73.847308,"Fishkill",115
38,"12525",41.677151,-74.17387,"Gardiner",82
66,"12526",42.121298,-73.792924,"Germantown",85
95,"12527",41.520249,-73.933259,"Glenham",40
49,"12528",41.720945,-74.009481,"Highland",116
51,"12529",42.19327,-73.550028,"Hillsdale",106
55,"12530",42.210991,-73.687001,"Hollowville",111
30,"12531",41.549045,-73.670325,"Holmes",80
62,"12533",41.748948,-73.766191,"Hopewell Junction",90
27,"12534",42.184313,-73.742997,"Hudson",80
30,"12537",41.582437,-73.936281,"Hughsonville",82
39,"12538",41.813468,-73.814913,"Hyde Park",82
18,"12540",41.633029,-73.743183,"Lagrangeville",67
33,"12541",42.142068,-73.757399,"Livingston",85
61,"12542",41.612647,-74.002802,"Marlboro",89
18,"12543",41.357625,-74.230587,"Maybrook",61
53,"12544",42.259623,-73.667962,"Mellenville",110
61,"12545",41.832012,-73.637175,"Millbrook",82
49,"12546",41.93846,-73.546336,"Millerton",114
9,"12547",41.644832,-74.068056,"Milton",66
62,"12548",41.672278,-74.103276,"Modena",82
38,"12549",41.405901,-74.255717,"Montgomery",82
40,"12550",41.38537,-74.185363,"Newburgh",111
34,"12551",41.387822,-74.354699,"Newburgh",87
53,"12552",41.387822,-74.354699,"Newburgh",116
74,"12553",41.413667,-74.311974,"New Windsor",88
7,"12555",41.387822,-74.354699,"Mid Hudson",67
11,"12561",41.74638,-74.109241,"New Paltz",62
60,"12563",41.485285,-73.595066,"Patterson",83
9,"12564",41.663759,-73.590491,"Pawling",60
80,"12565",42.250141,-73.659054,"Philmont",46
84,"12566",41.405485,-74.219343,"Pine Bush",41
24,"12567",41.952681,-73.63633,"Pine Plains",90
87,"12568",41.641207,-74.07805,"Plattekill",45
27,"12569",41.825708,-73.783655,"Pleasant Valley",85
72,"12570",41.646389,-73.650107,"Poughquag",81
98,"12571",41.808427,-73.786847,"Red Hook",40
99,"12572",41.836548,-73.760423,"Rhinebeck",46
22,"12574",41.915068,-73.95173,"Rhinecliff",87
20,"12575",41.50755,-74.156394,"Rock Tavern",90
67,"12577",41.437176,-74.121804,"Salisbury Mills",89
27,"12578",41.81246,-73.786647,"Salt Point",87
33,"12580",41.881636,-73.72455,"Staatsburg",82
77,"12581",41.913511,-73.695442,"Stanfordville",85
97,"12582",41.554509,-73.72667,"Stormville",43
84,"12583",41.909683,-73.749214,"Tivoli",48
66,"12584",41.464073,-74.059104,"Vails Gate",84
98,"12585",41.716145,-73.690109,"Verbank",41
86,"12586",41.406785,-74.26731,"Walden",48
6,"12588",41.878801,-74.345684,"Walker Valley",63
